"These Lake Michigan phytoplankton data are a portion of a much larger dataset from all of the Laurention Great Lakes, and from additional years."										
"These data are available from Euan Reavie: _Natural Resources Research Institute, University of Minnesota Duluth, 5013 Miller Trunk Hwy, Duluth, MN 55811; _e_mail ereavie@d.umn.edu"										
num	year	lake	Season	DIV	station	sampletype	celltally	cellsperml	biovol	biovolperind
65592	2010	MI	2	2	3	2	66	64.47	30779.09	477.4
65605	2010	MI	2	2	3	2	1	0.98	783.6	802.164
65635	2010	MI	2	2	3	1	5	5.84	1568.92	268.74975
65606	2010	MI	2	2	3	2	148	144.57	49064.9	339.375
65617	2010	MI	2	2	3	2	4	3.91	477.65	122.241587
65649	2010	MI	2	2	3	1	187	218.34	20279.05	92.88
65618	2010	MI	2	2	3	2	9	8.79	986.58	112.2176778
65650	2010	MI	2	2	3	1	6	7.01	1844.08	263.235
65619	2010	MI	2	2	3	2	2	1.95	844.9	432.4575
65620	2010	MI	2	2	3	2	1	0.98	465.55	476.586
65626	2010	MI	2	3	3	1	10	57.79	20272.76	350.7710938
65640	2010	MI	2	3	3	1	1	5.78	260.06	44.996875
65641	2010	MI	2	3	3	1	1	5.78	70.93	12.271875
65611	2010	MI	2	3	3	2	2	11.28	6049.38	536.1664
65642	2010	MI	2	3	3	1	10	57.79	2836.98	49.08700913
65643	2010	MI	2	3	3	1	1	5.78	265.97	46.01953125
65648	2010	MI	2	3	3	1	4	23.12	5910.42	255.6640625
65624	2010	MI	2	4	3	1	2	11.56	1436.23	124.2527344
65593	2010	MI	2	4	3	2	1	5.64	1063.37	188.496
65625	2010	MI	2	4	3	1	112	647.3	739581.9	1142.56065
65634	2010	MI	2	4	3	1	4	23.12	7866.77	340.2888672
65636	2010	MI	2	4	3	1	5	28.9	354.63	12.271875
65609	2010	MI	2	4	3	2	3	16.92	176.89	10.45211872
65637	2010	MI	2	4	3	1	1	5.78	5910.42	1022.65625
65638	2010	MI	2	4	3	1	1	5.78	159.58	27.61171875
65639	2010	MI	2	4	3	1	1	5.78	17022.02	2945.25
65644	2010	MI	2	4	3	1	1	5.78	159.58	27.61171875
65651	2010	MI	2	4	3	1	22	127.15	13822.57	108.7119261
65621	2010	MI	2	4	3	2	8	45.13	7226.84	160.1316063
65594	2010	MI	2	5	3	2	1	5.64	10208.33	1809.5616
65647	2010	MI	2	5	3	1	22	127.15	4133.63	32.51024219
65614	2010	MI	2	5	3	2	7	39.49	1466.03	37.12468227
65623	2010	MI	2	6	3	1	40	231.18	1891.34	8.18125
65591	2010	MI	2	6	3	2	420	2369.36	9924.77	4.1888
65610	2010	MI	2	6	3	2	262	1478.03	6191.16	4.1888
65612	2010	MI	2	6	3	2	36	203.09	2552.08	12.5664
65613	2010	MI	2	6	3	2	10	56.41	708.91	12.5664
65616	2010	MI	2	6	3	2	12	67.7	476.9	7.04472384
65652	2010	MI	2	6	3	1	8	46.24	378.27	8.18125
65622	2010	MI	2	6	3	2	111	626.19	2622.97	4.1888
65607	2010	MI	2	7	3	2	1	5.64	6805.55	1206.3744
65608	2010	MI	2	7	3	2	1	5.64	5954.86	1055.5776
65655	2010	MI	2	1	4	2	2	1.83	1057.48	577.269
65697	2010	MI	2	1	4	1	51	41.43	7340.98	177.1846378
65659	2010	MI	2	1	4	2	38	34.81	5096.57	146.429866
65698	2010	MI	2	1	4	1	68	55.24	13808.71	249.969258
65660	2010	MI	2	1	4	2	93	85.18	22706.02	266.558974
65699	2010	MI	2	1	4	1	59	47.93	1420.14	29.629215
65661	2010	MI	2	1	4	2	12	10.99	293.91	26.74036654
65662	2010	MI	2	1	4	2	2	1.83	3742.19	2042.8254
65700	2010	MI	2	1	4	1	6	4.87	2067.16	424.0977395
65663	2010	MI	2	1	4	2	3	2.75	1131.8	411.8917059
65701	2010	MI	2	1	4	1	39	31.68	5292.05	167.0328401
65664	2010	MI	2	1	4	2	36	32.97	4806.83	145.7777955
65702	2010	MI	2	1	4	1	1	0.81	368.43	453.521376
65703	2010	MI	2	1	4	1	35	28.43	1771.28	62.29605678
65665	2010	MI	2	1	4	2	7	6.41	304.87	47.55047163
65704	2010	MI	2	1	4	1	9	7.31	865.08	118.3196039
65666	2010	MI	2	1	4	2	5	4.58	548.27	119.7174539
65705	2010	MI	2	1	4	1	60	48.74	4582.67	94.0176136
65667	2010	MI	2	1	4	2	70	64.12	5555.45	86.64752712
65714	2010	MI	2	1	4	1	1	0.81	816.69	1005.312
65680	2010	MI	2	1	4	2	3	2.75	2878.69	1047.632057
65690	2010	MI	2	2	4	1	11	1.91	824.34	432.6875
65654	2010	MI	2	2	4	2	40	38.63	18057.17	467.4
65709	2010	MI	2	2	4	1	166	28.75	9886.66	343.875
65669	2010	MI	2	2	4	2	206	198.96	65284.1	328.125
65682	2010	MI	2	2	4	2	3	2.9	315.6	108.9203101
65716	2010	MI	2	2	4	1	20	3.46	362.74	104.72
65683	2010	MI	2	2	4	2	5	4.83	457.03	94.64
65684	2010	MI	2	2	4	2	1	0.97	222.76	230.644
65685	2010	MI	2	2	4	2	1	0.97	366.15	379.1025
65686	2010	MI	2	2	4	2	1	0.97	3105.65	3215.52
65670	2010	MI	2	3	4	2	4	22.57	6049.38	268.0832
65673	2010	MI	2	3	4	2	3	16.92	483.09	28.54440697
65674	2010	MI	2	3	4	2	1	5.64	94.52	16.7552
65675	2010	MI	2	3	4	2	1	5.64	212.67	37.6992
65677	2010	MI	2	3	4	2	2	11.28	2552.08	226.1952
65691	2010	MI	2	4	4	1	9	51.18	1731.46	33.8310426
65693	2010	MI	2	4	4	1	2	11.37	2917.97	256.564
65656	2010	MI	2	4	4	2	3	16.92	3938.32	232.7064569
65694	2010	MI	2	4	4	1	3	17.06	8498.34	498.1466328
65657	2010	MI	2	4	4	2	10	56.41	24575.61	435.6352
65706	2010	MI	2	4	4	1	8	45.49	1896.68	41.69165
65668	2010	MI	2	4	4	2	8	45.13	11909.72	263.8944
65707	2010	MI	2	4	4	1	2	11.37	1326.49	116.6319
65708	2010	MI	2	4	4	1	35	199.03	44792.21	225.049825
65711	2010	MI	2	4	4	1	9	51.18	604.88	11.81875294
65671	2010	MI	2	4	4	2	4	22.57	276.92	12.271875
65676	2010	MI	2	4	4	2	1	5.64	1063.37	188.496
65717	2010	MI	2	4	4	1	18	102.36	13585.98	132.7280547
65687	2010	MI	2	4	4	2	12	67.7	9417.67	139.1172851
65695	2010	MI	2	5	4	1	2	11.37	25160.08	2212.21
65696	2010	MI	2	5	4	1	1	5.69	12005.38	2111.1552
65658	2010	MI	2	5	4	2	2	11.28	27954.76	2477.6752
65713	2010	MI	2	5	4	1	9	51.18	1977.66	38.64142533
65679	2010	MI	2	5	4	2	4	22.57	1033.83	45.815
65689	2010	MI	2	6	4	1	3230	18367.85	76939.24	4.1888
65653	2010	MI	2	6	4	2	6450	36386.57	152416.05	4.1888
65712	2010	MI	2	6	4	1	14	79.61	333.48	4.1888
65672	2010	MI	2	6	4	2	24	135.39	567.13	4.1888
65678	2010	MI	2	6	4	2	35	197.45	2481.19	12.5664
65715	2010	MI	2	6	4	1	10	56.87	383.77	6.74857568
65681	2010	MI	2	6	4	2	5	28.21	189.04	6.70208
65718	2010	MI	2	6	4	1	100	568.66	2382.02	4.1888
65688	2010	MI	2	6	4	2	45	253.86	1063.37	4.1888
65692	2010	MI	2	7	4	1	3	0.2	38496.6	192483.0223
65710	2010	MI	2	7	4	1	1	5.69	6002.69	1055.5776
65765	2010	MI	2	1	5	1	31	34.92	6088.86	174.3833438
65725	2010	MI	2	1	5	2	36	6.66	1373.96	206.4252369
65766	2010	MI	2	1	5	1	43	48.43	13065.24	269.761338
65726	2010	MI	2	1	5	2	89	16.45	4926.81	299.4112058
65767	2010	MI	2	1	5	1	81	91.23	3330.58	36.5061558
65727	2010	MI	2	1	5	2	17	3.14	101.78	32.38309627
65768	2010	MI	2	1	5	1	3	3.38	8927.62	2642.076489
65728	2010	MI	2	1	5	2	1	0.18	632.54	3421.2024
65769	2010	MI	2	1	5	1	5	5.63	1716.8	304.8453033
65770	2010	MI	2	1	5	1	7	7.88	900.84	114.2567798
65729	2010	MI	2	1	5	2	47	8.69	2076.8	238.9947947
65771	2010	MI	2	1	5	1	19	21.4	1610.7	75.2650057
65772	2010	MI	2	1	5	1	4	4.51	425.47	94.43605421
65773	2010	MI	2	1	5	1	14	15.77	1322.6	83.87498658
65730	2010	MI	2	1	5	2	157	29.03	2391.28	82.38020665
65786	2010	MI	2	1	5	1	1	5.69	714.61	125.664
65787	2010	MI	2	1	5	1	4	22.75	1190.99	52.35895281
65742	2010	MI	2	1	5	2	1	2.84	240.7	84.8232
65746	2010	MI	2	1	5	2	6	1.11	1801.09	1623.59101
65759	2010	MI	2	2	5	1	26	10.99	5329.91	485.1564728
65722	2010	MI	2	2	5	2	36	4.86	2539.27	522
65777	2010	MI	2	2	5	1	208	87.89	32265.75	367.125
65732	2010	MI	2	2	5	2	105	14.19	4953.42	349.125
65748	2010	MI	2	2	5	2	7	0.95	89.58	94.705
65792	2010	MI	2	2	5	1	1	0.42	316.37	748.75
65793	2010	MI	2	2	5	1	85	35.92	4004.77	111.505
65749	2010	MI	2	2	5	2	18	2.43	270.71	111.3
65750	2010	MI	2	2	5	2	2	0.27	18.08	66.885
65794	2010	MI	2	2	5	1	2	0.85	259.53	307.1075
65751	2010	MI	2	2	5	2	7	0.95	329.56	348.4165592
65752	2010	MI	2	2	5	2	11	1.49	549.37	369.606885
65795	2010	MI	2	2	5	1	1	0.42	2680.62	6344.1
65753	2010	MI	2	2	5	2	2	0.27	1433.76	5305.3
65754	2010	MI	2	2	5	2	1	0.14	393.12	2909.28
65719	2010	MI	2	3	5	2	1	2.84	95.09	33.5104
65720	2010	MI	2	3	5	2	3	8.51	202.07	23.73646352
65778	2010	MI	2	3	5	1	8	45.49	12195.94	268.0832
65784	2010	MI	2	3	5	1	2	11.37	142.92	12.5664
65790	2010	MI	2	3	5	1	2	11.37	321.57	28.2744
65745	2010	MI	2	3	5	2	2	5.68	475.45	83.776
65760	2010	MI	2	4	5	1	6	34.12	1132.2	33.18315
65762	2010	MI	2	4	5	1	2	11.37	2626.18	230.9076
65723	2010	MI	2	4	5	2	3	8.51	929.75	109.2172198
65774	2010	MI	2	4	5	1	1	5.69	428.76	75.3984
65731	2010	MI	2	4	5	2	7	19.86	4675.47	235.3817504
65775	2010	MI	2	4	5	1	2	11.37	952.81	83.776
65776	2010	MI	2	4	5	1	1	5.69	258.35	45.4310703
65780	2010	MI	2	4	5	1	9	51.18	438.66	8.570882031
65735	2010	MI	2	4	5	2	17	48.24	481.2	9.975116895
65782	2010	MI	2	4	5	1	2	11.37	238.39	20.96046959
65737	2010	MI	2	4	5	2	1	2.84	80.23	28.2744
65783	2010	MI	2	4	5	1	1	5.69	1905.62	335.104
65738	2010	MI	2	4	5	2	1	2.84	534.88	188.496
65785	2010	MI	2	4	5	1	2	11.37	655.85	57.6658165
65741	2010	MI	2	4	5	2	1	2.84	95.09	33.5104
65755	2010	MI	2	4	5	2	2	5.68	1168.57	205.9057
65796	2010	MI	2	4	5	1	18	102.36	14265.68	139.3684083
65756	2010	MI	2	4	5	2	24	68.1	9635.5	141.4844342
65724	2010	MI	2	5	5	2	1	2.84	8153.95	2873.5168
65763	2010	MI	2	5	5	1	1	5.69	12839.09	2257.7632
65764	2010	MI	2	5	5	1	1	5.69	16340.66	2873.5168
65788	2010	MI	2	5	5	1	2	11.37	2652.97	233.2638
65743	2010	MI	2	5	5	2	7	19.86	3233.23	162.7736298
65789	2010	MI	2	5	5	1	18	102.36	4241.2	41.43433329
65744	2010	MI	2	5	5	2	21	59.59	2631.37	44.15787145
65758	2010	MI	2	6	5	1	1050	5970.97	25011.21	4.1888
65721	2010	MI	2	6	5	2	620	1759.33	7369.46	4.1888
65781	2010	MI	2	6	5	1	4	22.75	95.28	4.1888
65736	2010	MI	2	6	5	2	38	107.83	451.68	4.1888
65739	2010	MI	2	6	5	2	84	238.36	2995.33	12.5664
65740	2010	MI	2	6	5	2	10	28.38	356.59	12.5664
65791	2010	MI	2	6	5	1	9	51.18	361.77	7.0686
65747	2010	MI	2	6	5	2	6	17.03	118.86	6.98126352
65797	2010	MI	2	6	5	1	84	477.68	2000.9	4.1888
65757	2010	MI	2	6	5	2	112	317.81	1331.26	4.1888
65761	2010	MI	2	7	5	1	1	0.07	12510.55	187658.24
65733	2010	MI	2	7	5	2	1	2.84	6846.47	2412.7488
65779	2010	MI	2	7	5	1	1	5.69	3573.03	628.32
65734	2010	MI	2	7	5	2	1	2.84	2995.33	1055.5776
65801	2010	MI	2	1	6	2	1	0.19	2.55	13.5340128
65833	2010	MI	2	1	6	1	67	65.47	8523.3	130.1764686
65802	2010	MI	2	1	6	2	66	12.43	1802.35	145.0422999
65834	2010	MI	2	1	6	1	25	24.43	5872.12	240.355962
65803	2010	MI	2	1	6	2	97	18.26	5790.31	317.050272
65835	2010	MI	2	1	6	1	221	215.97	6527.63	30.22476222
65804	2010	MI	2	1	6	2	13	2.45	72.52	29.629215
65836	2010	MI	2	1	6	1	4	3.91	12575.05	3216.988347
65805	2010	MI	2	1	6	2	1	0.19	480.44	2551.7646
65837	2010	MI	2	1	6	1	5	4.89	1213.41	248.3336782
65806	2010	MI	2	1	6	2	2	0.38	87.24	231.6904475
65838	2010	MI	2	1	6	1	9	8.8	678.93	77.19414482
65807	2010	MI	2	1	6	2	39	7.34	1719.99	234.2392668
65839	2010	MI	2	1	6	1	29	28.34	2197.64	77.54563451
65808	2010	MI	2	1	6	2	3	0.56	42.72	75.64123382
65840	2010	MI	2	1	6	1	8	7.82	684.62	87.57033285
65841	2010	MI	2	1	6	1	13	12.7	687.56	54.12089298
65809	2010	MI	2	1	6	2	179	33.7	2734.83	81.147528
65816	2010	MI	2	1	6	2	3	0.56	800.74	1417.647
65828	2010	MI	2	2	6	1	16	4.81	2329.41	483.89
65799	2010	MI	2	2	6	2	22	3.22	1583.03	491.91
65843	2010	MI	2	2	6	1	88	26.48	9134.44	345
65810	2010	MI	2	2	6	2	55	8.05	2537.29	315.375
65818	2010	MI	2	2	6	2	3	0.44	46.28	105.4515995
65852	2010	MI	2	2	6	1	44	13.24	1309.67	98.93
65819	2010	MI	2	2	6	2	15	2.19	245.86	112.05
65820	2010	MI	2	2	6	2	2	0.29	19.97	68.25
65821	2010	MI	2	2	6	2	2	0.29	114.42	391.092
65853	2010	MI	2	2	6	1	2	0.6	194.18	322.6884375
65822	2010	MI	2	2	6	2	19	2.78	1051.86	378.464645
65823	2010	MI	2	2	6	2	2	0.29	1758.32	6010.2
65832	2010	MI	2	3	6	1	8	45.13	6805.55	150.7968
65850	2010	MI	2	3	6	1	4	22.57	1157.89	51.3128
65824	2010	MI	2	3	6	2	1	5.85	315.96	54
65830	2010	MI	2	4	6	1	4	22.57	4492.73	199.0989
65800	2010	MI	2	4	6	2	4	23.4	3849.1	164.4594875
65831	2010	MI	2	4	6	1	4	22.57	11962.89	530.145
65842	2010	MI	2	4	6	1	11	62.05	3198.41	51.541875
65845	2010	MI	2	4	6	1	6	33.85	353.78	10.45211872
65811	2010	MI	2	4	6	2	10	58.51	632.06	10.8023916
65847	2010	MI	2	4	6	1	1	5.64	1890.43	335.104
65813	2010	MI	2	4	6	2	3	17.55	2646.99	150.7968
65848	2010	MI	2	4	6	1	1	5.64	189.04	33.5104
65854	2010	MI	2	4	6	1	14	78.98	11434.44	144.7789892
65825	2010	MI	2	4	6	2	10	58.51	7682.9	131.3063136
65814	2010	MI	2	5	6	2	5	29.26	5407.5	184.836036
65849	2010	MI	2	5	6	1	7	39.49	1624.68	41.14224468
65815	2010	MI	2	5	6	2	12	70.21	3024.15	43.07077395
65827	2010	MI	2	6	6	1	300	1692.4	7089.12	4.1888
65798	2010	MI	2	6	6	2	264	1544.7	6626.97	4.290137594
65846	2010	MI	2	6	6	1	8	45.13	189.04	4.1888
65812	2010	MI	2	6	6	2	40	234.05	980.37	4.1888
65851	2010	MI	2	6	6	1	4	22.57	153.6	6.8068
65817	2010	MI	2	6	6	2	3	17.55	122.54	6.98126352
65855	2010	MI	2	6	6	1	105	592.34	2481.19	4.1888
65826	2010	MI	2	6	6	2	149	871.82	3651.87	4.1888
65829	2010	MI	2	7	6	1	2	0.13	20254.8	151911.0208
65844	2010	MI	2	7	6	1	1	5.64	6805.55	1206.3744
65859	2010	MI	2	1	7	2	2	1.03	592.45	577.269
65905	2010	MI	2	1	7	1	1	0.93	12.6	13.5340128
65862	2010	MI	2	1	7	2	1	0.51	6.94	13.5340128
65906	2010	MI	2	1	7	1	49	45.62	5958.93	130.6107517
65863	2010	MI	2	1	7	2	98	50.29	7748.67	154.0851225
65907	2010	MI	2	1	7	1	25	23.28	6162.5	264.742632
65864	2010	MI	2	1	7	2	148	75.95	22011.41	289.8315976
65908	2010	MI	2	1	7	1	170	158.29	4689.88	29.629215
65865	2010	MI	2	1	7	2	49	25.14	868.97	34.55951638
65909	2010	MI	2	1	7	1	7	6.52	17135.44	2629.082534
65866	2010	MI	2	1	7	2	6	3.08	11346.51	3685.28239
65910	2010	MI	2	1	7	1	5	4.66	1209.26	259.7498442
65867	2010	MI	2	1	7	2	1	0.51	421.26	820.9377792
65911	2010	MI	2	1	7	1	3	2.79	175.91	62.97611051
65868	2010	MI	2	1	7	2	27	13.85	12596.88	909.198675
65869	2010	MI	2	1	7	2	2	1.03	158.38	154.323246
65912	2010	MI	2	1	7	1	23	21.42	929.51	43.4042808
65870	2010	MI	2	1	7	2	3	1.54	74.53	48.41075273
65913	2010	MI	2	1	7	1	23	21.42	1623.86	75.82785672
65871	2010	MI	2	1	7	2	99	50.8	4122.41	81.147528
65885	2010	MI	2	1	7	2	1	5.62	1323.94	235.62
65934	2010	MI	2	1	7	1	1	0.93	822.69	883.575
65888	2010	MI	2	1	7	2	1	0.51	582.37	1134.903
65935	2010	MI	2	1	7	1	2	1.86	602.9	323.7613187
65889	2010	MI	2	1	7	2	1	0.51	51.59	100.5312
65898	2010	MI	2	2	7	1	3	1.68	85.79	51.13125
65901	2010	MI	2	2	7	1	21	11.74	5185.15	441.49
65858	2010	MI	2	2	7	2	17	10.52	4401.02	418.5
65914	2010	MI	2	2	7	1	1	0.56	492.18	880.044
65872	2010	MI	2	2	7	2	1	0.62	433.59	700.92
65915	2010	MI	2	2	7	1	3	1.68	2557.96	1524.584256
65918	2010	MI	2	2	7	1	10	5.59	738.97	132.132
65873	2010	MI	2	2	7	2	1	0.62	100.81	162.96
65919	2010	MI	2	2	7	1	122	68.23	22516.19	330
65874	2010	MI	2	2	7	2	38	23.51	7025.58	298.875
65921	2010	MI	2	2	7	1	1	0.56	155.76	278.50284
65880	2010	MI	2	2	7	2	1	0.62	296.56	479.4
65937	2010	MI	2	2	7	1	69	38.59	3858.96	100
65891	2010	MI	2	2	7	2	39	24.13	1936.78	80.28
65938	2010	MI	2	2	7	1	1	0.56	315.47	564.075
65892	2010	MI	2	2	7	2	4	2.47	874.28	353.3303125
65939	2010	MI	2	2	7	1	1	0.56	203.94	364.6605
65893	2010	MI	2	2	7	2	7	4.33	1615.54	373.0880296
65894	2010	MI	2	2	7	2	1	0.62	448.48	725
65899	2010	MI	2	3	7	1	1	5.64	141.78	25.1328
65856	2010	MI	2	3	7	2	1	5.62	141.22	25.1328
65875	2010	MI	2	3	7	2	1	5.62	635.49	113.0976
65925	2010	MI	2	3	7	1	1	5.64	372.18	65.9736
65879	2010	MI	2	3	7	2	3	16.86	592.65	35.15767082
65926	2010	MI	2	3	7	1	1	5.64	35.45	6.2832
65927	2010	MI	2	3	7	1	2	11.28	292.43	25.9182
65933	2010	MI	2	3	7	1	2	11.28	141.78	12.5664
65902	2010	MI	2	4	7	1	7	39.49	6911.24	175.0156058
65860	2010	MI	2	4	7	2	1	5.62	1059.15	188.496
65903	2010	MI	2	4	7	1	8	45.13	24701.46	547.3326238
65916	2010	MI	2	4	7	1	1	5.64	378.09	67.0208
65917	2010	MI	2	4	7	1	10	56.41	8955.55	158.748975
65923	2010	MI	2	4	7	1	23	129.75	1026.06	7.907936764
65877	2010	MI	2	4	7	2	14	78.67	1286.07	16.34865046
65928	2010	MI	2	4	7	1	1	5.64	159.51	28.2744
65929	2010	MI	2	4	7	1	6	33.85	5335.55	157.6329216
65881	2010	MI	2	4	7	2	1	5.62	2259.52	402.1248
65895	2010	MI	2	4	7	2	1	5.62	882.62	157.08
65940	2010	MI	2	4	7	1	23	129.75	15070.17	116.1472428
65896	2010	MI	2	4	7	2	13	73.05	12974.31	177.6177594
65904	2010	MI	2	5	7	1	1	5.64	9357.64	1658.7648
65861	2010	MI	2	5	7	2	2	11.24	24860.56	2212.21
65931	2010	MI	2	5	7	1	5	28.21	3509.85	124.43354
65886	2010	MI	2	5	7	2	4	22.48	4463.87	198.608025
65932	2010	MI	2	5	7	1	17	95.9	4705.39	49.06429849
65887	2010	MI	2	5	7	2	31	174.19	9433.09	54.1549008
65900	2010	MI	2	6	7	1	1398	7886.58	33834.5	4.290137594
65857	2010	MI	2	6	7	2	400	2247.58	9414.65	4.1888
65924	2010	MI	2	6	7	1	20	112.83	472.61	4.1888
65878	2010	MI	2	6	7	2	180	1011.41	4236.59	4.1888
65882	2010	MI	2	6	7	2	15	84.28	1059.15	12.5664
65883	2010	MI	2	6	7	2	10	56.19	706.1	12.5664
65884	2010	MI	2	6	7	2	32	179.81	2259.52	12.5664
65936	2010	MI	2	6	7	1	3	16.92	118.15	6.98126352
65890	2010	MI	2	6	7	2	8	44.95	317.74	7.0686
65941	2010	MI	2	6	7	1	70	394.89	1654.13	4.1888
65897	2010	MI	2	6	7	2	46	258.47	1082.68	4.1888
65920	2010	MI	2	7	7	1	1	5.64	28356.47	5026.56
65922	2010	MI	2	7	7	1	1	5.64	6805.55	1206.3744
65876	2010	MI	2	7	7	2	1	5.62	4118.91	733.04
65930	2010	MI	2	7	7	1	1	5.64	19140.62	3392.928
65977	2010	MI	2	1	8	1	46	36.54	4581.64	125.39976
65947	2010	MI	2	1	8	2	68	23.32	3415.42	146.429866
65978	2010	MI	2	1	8	1	52	41.3	9537.88	230.931162
65948	2010	MI	2	1	8	2	175	60.03	17426.17	290.307402
65979	2010	MI	2	1	8	1	123	97.69	3444.78	35.26062686
65949	2010	MI	2	1	8	2	53	18.18	605.22	33.29138597
65980	2010	MI	2	1	8	1	6	4.77	12160.69	2551.7646
65950	2010	MI	2	1	8	2	3	1.03	2909.51	2827.44
65981	2010	MI	2	1	8	1	3	2.38	869.38	364.8566744
65951	2010	MI	2	1	8	2	1	0.34	70.4	205.2344448
65982	2010	MI	2	1	8	1	25	19.86	2067.2	104.1063408
65952	2010	MI	2	1	8	2	37	12.69	2972.81	234.2392668
65983	2010	MI	2	1	8	1	22	17.47	1106.4	63.31761282
65953	2010	MI	2	1	8	2	115	39.45	3152.59	79.92145704
65993	2010	MI	2	1	8	1	1	5.64	177.23	31.416
65963	2010	MI	2	1	8	2	6	17.03	1782.9	104.7179056
65966	2010	MI	2	1	8	2	2	0.69	647.23	943.46175
65967	2010	MI	2	1	8	2	1	0.34	20.74	60.4789416
65975	2010	MI	2	2	8	1	34	11.6	5489.65	473.2
65944	2010	MI	2	2	8	2	22	2.31	1144.53	495.01
65985	2010	MI	2	2	8	1	198	67.56	22902.65	339
65954	2010	MI	2	2	8	2	33	3.47	1111.99	320.625
65969	2010	MI	2	2	8	2	9	0.95	95.33	100.7814844
65997	2010	MI	2	2	8	1	2	0.68	1001.48	1467.55
65998	2010	MI	2	2	8	1	12	4.09	339.03	82.8
65970	2010	MI	2	2	8	2	11	1.16	112.43	97.25
65971	2010	MI	2	2	8	2	4	0.42	149.13	354.7403747
65999	2010	MI	2	2	8	1	2	0.68	213.43	312.7595625
65972	2010	MI	2	2	8	2	2	0.21	111.56	530.7435
65942	2010	MI	2	3	8	2	3	8.51	118.86	13.96263176
65956	2010	MI	2	3	8	2	4	11.35	3042.88	268.0832
65959	2010	MI	2	3	8	2	5	14.19	210.98	14.87024
65992	2010	MI	2	3	8	1	2	11.28	3402.78	301.5936
65976	2010	MI	2	4	8	1	7	39.49	5624.87	142.4402613
65945	2010	MI	2	4	8	2	2	5.68	855.81	150.7968
65984	2010	MI	2	4	8	1	16	90.26	8772.72	97.19254314
65988	2010	MI	2	4	8	1	22	124.11	3284.62	26.46555952
65957	2010	MI	2	4	8	2	17	48.24	996.27	20.65261591
65990	2010	MI	2	4	8	1	1	5.64	132.92	23.562
65991	2010	MI	2	4	8	1	4	22.57	3711.08	164.4594875
65960	2010	MI	2	4	8	2	1	2.84	1141.08	402.1248
65995	2010	MI	2	4	8	1	3	16.92	5768.31	340.8363418
66000	2010	MI	2	4	8	1	3	16.92	1663.95	98.31893183
66001	2010	MI	2	4	8	1	40	225.65	30144.45	133.5875818
65946	2010	MI	2	5	8	2	1	2.84	4706.95	1658.7648
65964	2010	MI	2	5	8	2	4	11.35	1996.89	175.9296
65994	2010	MI	2	5	8	1	24	135.39	4341.95	32.06951825
65965	2010	MI	2	5	8	2	41	116.34	4086.19	35.12210625
65974	2010	MI	2	6	8	1	350	1974.46	8270.64	4.1888
65943	2010	MI	2	6	8	2	448	1271.25	5325.03	4.1888
65989	2010	MI	2	6	8	1	6	33.85	141.78	4.1888
65958	2010	MI	2	6	8	2	144	408.62	1711.62	4.1888
65961	2010	MI	2	6	8	2	20	56.75	713.17	12.5664
65962	2010	MI	2	6	8	2	108	306.46	3851.14	12.5664
65996	2010	MI	2	6	8	1	3	16.92	118.15	6.98126352
65968	2010	MI	2	6	8	2	13	36.89	283.28	7.67932704
66002	2010	MI	2	6	8	1	84	473.87	1984.95	4.1888
65973	2010	MI	2	6	8	2	46	130.53	546.77	4.1888
65986	2010	MI	2	7	8	1	1	5.64	19140.62	3392.928
65955	2010	MI	2	7	8	2	1	2.84	4659.4	1642.0096
65987	2010	MI	2	7	8	1	1	5.64	2392.58	424.116
66007	2010	MI	2	1	9	2	4	2.16	29.3	13.5340128
66037	2010	MI	2	1	9	1	94	17.64	2929.64	166.1133881
66008	2010	MI	2	1	9	2	137	74.14	11915.02	160.7116896
66038	2010	MI	2	1	9	1	33	6.19	1622.31	262.0223076
66009	2010	MI	2	1	9	2	148	80.09	24760.13	309.1465646
66039	2010	MI	2	1	9	1	212	39.78	1324.19	33.29138597
66010	2010	MI	2	1	9	2	56	30.31	810.37	26.74036654
66040	2010	MI	2	1	9	1	11	2.06	5604.28	2715.473376
66011	2010	MI	2	1	9	2	4	2.16	3676.07	1698.23115
66041	2010	MI	2	1	9	1	28	5.25	2140.75	407.4986511
66012	2010	MI	2	1	9	2	8	4.33	2769.9	639.804352
66042	2010	MI	2	1	9	1	18	3.38	363.4	107.6054706
66013	2010	MI	2	1	9	2	87	47.08	8283.42	175.939716
66014	2010	MI	2	1	9	2	5	2.71	394.05	145.630753
66043	2010	MI	2	1	9	1	1	0.19	7.98	42.549045
66015	2010	MI	2	1	9	2	2	1.08	234.53	216.687344
66044	2010	MI	2	1	9	1	5	0.94	71.13	75.82785672
66016	2010	MI	2	1	9	2	41	22.19	1860.99	83.87498658
66035	2010	MI	2	2	9	1	6	0.71	329.36	462.875
66005	2010	MI	2	2	9	2	6	1.17	553.97	473
66045	2010	MI	2	2	9	1	1	0.12	29.67	250.15
66049	2010	MI	2	2	9	1	20	2.37	790.48	333.28125
66017	2010	MI	2	2	9	2	9	1.76	515.51	293.4375
66054	2010	MI	2	2	9	1	2	0.24	34.17	144.075
66055	2010	MI	2	2	9	1	2	0.24	175.2	738.6687
66062	2010	MI	2	2	9	1	2	0.24	12.9	54.405
66028	2010	MI	2	2	9	2	5	0.98	117.94	120.8370313
66063	2010	MI	2	2	9	1	3	0.36	374	1051.245
